Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-D3-A8GR-06A-11R-A37K-07	0	0.0705411639716869	0.0425291829672536	0.0525538733747128	0	0	0.00140040751298223	0.0755111995676079	0.0601828700778704	0	0.0676174857441141	0.0014777167376071	0.0205057524527912	0.164531417086837	0	0.319904039006945	0	0.0129604375807964	0.110284453918795	0	0	0	0	0.319338443212823	0.953937082938822
TCGA-EE-A3AG-06A-31R-A18S-07	0.0504124414669097	0	0.120608375649369	0.0227666328013232	0	0.041332308548237	0	0.0177458717113048	0.0358699772601597	0	0.0310920583435853	0	0	0.537210564070906	0.0193511751880837	0.0910878404422861	0	0	0	0.0325227545178347	0	0	0	0.759139316857023	0.669950424907164
TCGA-DA-A1I7-06A-22R-A18S-07	0.00094408098443264	0.00416127702433425	0.00973824446862467	0.0457668370816846	0	0.0528285754475165	0.00718237655957688	0.114529032184825	0.0738149048512705	0	0.0182517411261696	0.0134879928689937	0	0.476305775932961	0.0682174609222688	0.108551603133555	0	0	0.00129591578186302	0.00323238597503671	0.00169179565688731	0	0	0.704853516237129	0.720179908706011
TCGA-GN-A4U4-06A-11R-A32P-07	0.149465063543254	0.0899061910883534	0.0569641096084868	0.128786032535188	0.0296451182895289	0.0497431369147219	0.0201926750434281	0.115549146859193	0.0108921273177763	0	0.0434074907067646	0	0.0213255536865465	0.0363284627922647	0.068314021544859	0.164315269412297	0	0	0.0151656006573376	0	0	0	0	0.336672270574428	0.944335822413471
TCGA-D3-A3CE-06A-11R-A18S-07	0.041056847946645	0	0.118558163987694	0.227839297672835	0	0.0290218521901149	0.0155667651319846	0.0910050407145232	0.0536411530658389	0	0.025935082319276	0.0262313893008933	0.0594242598630811	0.0641804605677342	0.0725843285895107	0.138210750012273	0.0135750738741194	0	0.0224246690318785	0	0.00074486573159867	0	0	0.669327791717083	0.785201170919198
TCGA-GN-A9SD-06A-11R-A40A-07	0.173844405308175	0.015889902558205	0	0.135455654672648	0	0.167159886792005	0.00485477417906484	0.0918114236002006	0.0598537264198545	0	0.0132291677887026	0.0102866179843149	0.0329563287783259	0.0953360608411666	0.0539502328136011	0.132842621534332	0	0	0.0125291967294039	0	0	0	0	0.79231650278931	0.701483006576709
TCGA-EE-A2MR-06A-11R-A18S-07	0.0705357300526305	0.123625494242363	0	0.152610170970539	0.0176888343829171	0.0782835210809682	0.0294653122293762	0.068659234070348	0.0476965915402544	0	0.0450269817733149	0	0.015438995268039	0.0922511144033235	0.0641224387193465	0.186997295423546	0	0	0.00759828584303411	0	0	0	0	0.756383814178034	0.730850564369276
TCGA-D3-A51F-06A-11R-A266-07	0	0.00911800431497426	0.0119559414534773	0.419840775562975	0	0	0	0.128861752764804	0.0844996576095514	0	0	0.0469446680385207	0.0359370723659525	0.0427363081171985	0.0574173287319934	0.151164906001942	0.00144361755135055	0	0.010079967487261	0	0	0	0	0.707288037634422	0.729842611945122
TCGA-DA-A1IA-06A-11R-A18S-07	0.0575538195709189	0	0.0190711798410427	0.130813359931679	0	0	0	0.094474281517374	0.14009669544543	0	0.114292007862817	0	0.0683294809301098	0.116270377059296	0.00786413511640523	0.1623737244454	0.069372793292182	0.0177903570936883	0	0.000852070017468042	0.000428997056204124	0.000416720819985266	0	0.21848462618681	0.997136265084461
TCGA-EE-A2ML-06A-11R-A18S-07	0.0739550190294581	0	0.0114761225416647	0.299310102945644	0	0	0.0158708483843279	0.0826583659728573	0.126001094645411	0.00370933758983079	0.0127795700578742	0	0.0320252180036096	0.0160395878404526	0.0850515383469951	0.23114873934375	0.00284927537662008	0	0	0.00712517992150484	0	0	0	0.505144919243241	0.863238741754681
TCGA-EE-A2MK-06A-11R-A18S-07	0.00320986612210526	0.00976507857695945	0.0110646070476064	0.259011968556012	0	0.012670944923787	0.00636806570828603	0.0560451793983188	0.113472688306002	0	0.0183566985512154	0.00808970942924658	0.0422785677217353	0.0980113265896242	0.0965101855695491	0.242352949040931	0.000764575059764707	0	0.022027589398857	0	0	0	0	0.659644129599698	0.77746089481874
TCGA-EB-A6QY-01A-12R-A32P-07	0.0574642883721926	0	0.197934919018968	0.0919510773031516	0	0	0	0.142548986578387	0.0272038585084387	0	0.0371608876344349	0.00221417625060052	0	0.204401113442968	0.0626241068806244	0.117016138571764	0.0149774735535296	0.00581711152030868	0.0276912869901527	0.00664991816803909	0	0.00434465720643996	0	0.32559831069056	0.948581329439599
TCGA-EE-A2GP-06A-11R-A18S-07	0.0289775808782943	0	0.0102503031235452	0.0248072048309985	0	0.0680004318757855	0.00780666832598516	0.0655103390090639	0.034888196129152	0	0.0543295783544759	0	0.0342545043966233	0.206410915922052	0.0469051491305528	0.35531587353528	0.0068955769235586	0	0.055647677564633	0	0	0	0	0.728218364653665	0.728656385044514
TCGA-D3-A51J-06A-11R-A266-07	0.030040646503989	0	0.0300525135308981	0.261454575449121	0	0	0.00926192953488114	0.120936127075406	0.0957045855785984	0	0.0399644416676146	0	0.0311539798288985	0.13083855279529	0.0714472580959687	0.163136577939374	0	0	0.0160088119999601	0	0	0	0	0.697826421592192	0.756428808577913
TCGA-D3-A8GB-06A-11R-A37K-07	0.0321756318215467	0.0801614188768389	0	0.231801553709833	0	0.0341706114680392	0.00880394723369561	0.0842475496373726	0.112442877978139	0	0.0237260548030558	0.0531599475453272	0.0296406674803765	0.0804254275957139	0.0871356529756242	0.100784842019729	0	0	0.0413238168547087	0	0	0	0	0.766525574732813	0.710058144265929
TCGA-EE-A20F-06A-21R-A18S-07	0.0155899393992331	0	0.0468801680191101	0.165575457355	0	0.0203047804808953	0.0190989759748723	0.108101917076783	0.0756185978077485	0	0.0149716663171584	0.0141376636696921	0.0425075694713917	0.167697971378183	0.105453839723978	0.15587371283217	0.0148725114965203	0	0.0333152289972637	0	0	0	0	0.636054602427212	0.796622768111779
TCGA-EB-A299-01A-21R-A18U-07	0	0.0178898465958719	0.0425997398434384	0.19740140687613	0	0	0	0.15376904974626	0.0456597352216092	0	0.053414067865913	0.0119156559674723	0.0368833601643601	0.089452848106825	0.1081528713383	0.177707379908211	0.00180416334827359	0	0.0617682070782153	0	0	0.00158166793911986	0	0.207787553910383	1.00328815237247
TCGA-EB-A6L9-06A-11R-A32P-07	0.137719814199097	0.0491174232481614	0	0.170799661459972	0.0512304802885515	0	0	0.0535195794945598	0.144101236723679	0	0.0219352163027721	0.0359220563323072	0.00718765892336651	0.130586459069962	0.0553791920813567	0.100885528957062	0	0	0.0416156929191541	0	0	0	0	0.779729412503343	0.709442126711951
TCGA-ER-A2NG-06A-11R-A18T-07	0.00172439884530703	0	0.00275717860564871	0.236274988520804	0	0.019997699162407	0.0279341450340288	0.093798145090235	0.0754468622030973	0	0.0746541649969116	0.0268111765176494	0.0105672515718364	0.202818616841961	0.0917275679551854	0.108558528738349	0	0.00247201922054291	0.0244572566960371	0	0	0	0	0.722153312529092	0.729108459238338
TCGA-EB-A24C-01A-11R-A18T-07	0.0766651020665832	0	0.135793308708903	0	0	0.0454869953872582	0	0.0859871299964609	0	0	0.0206567375439968	0.00513633676652171	0.0666829385354136	0.0814539000247066	0.0298459294909166	0.333133713439257	0	0.0468547903799717	0.0653323903752253	0	0	0.00697072728478548	0	0.195351821978585	1.00254067297829
TCGA-FS-A1ZW-06A-12R-A18T-07	0.0199990486563461	0.0327545464820934	0.320976140620489	0.0635903676118692	0	0.100118374700969	0.00846945590630615	0.0703924117448888	0.00477129360435184	0.0255017829982095	0	0.0144756113168008	0.00387385359734286	0.055147617048387	0.0679741439000709	0.201134039249357	0	0	0.00797367887804265	0	0.000440555115989577	0.00240707856848592	0	0.614010708486554	0.814757123739305
TCGA-BF-AAP8-01A-11R-A40A-07	0.0106714814947487	0	0.0548122644136563	0.168507799635971	0	0.069986140763871	0	0.109862339049781	0.0279840681755638	0	0	0.0441706677577863	0	0.0949463429681192	0.0321120656303836	0.371606056102265	0	0	0.0153407740078543	0	0	0	0	0.341497335407455	0.946017341788947
TCGA-D9-A1JX-06A-11R-A18S-07	0.0252328112033542	0	0.0633217793747771	0.293740669015472	0	0	0.0325661795617236	0.0867507860196574	0.0722250951611768	0	0.0775416330515	0	0.0525754196191459	0.0756714841180694	0.0674575372574649	0.145157754241767	0.00214464845503668	0	0	0	0.00561420292085488	0	0	0.558247185951014	0.835481739747411
TCGA-FW-A5DX-01A-11R-A27Q-07	0.131458326894799	0	0.163044797047305	0.0458524776496698	0	0.0259118667803739	0	0.0923196463385597	0.0134889026481198	0	0.0537944967057934	0.0076978341379563	0.00344133622537115	0.172493091367657	0.0510036442582453	0.217660175495241	0	0.0050569041657922	0.0167765002851154	0	0	0	0	0.320065155949581	0.951277339147612
TCGA-EE-A2GK-06A-11R-A18S-07	0.211417626956959	0.231885303582444	0	0.091572916989284	0.0525644639203686	0.115925566543944	0	0.0490022231560093	0.0491263355641811	0	0.0191411078582473	0.00210680760648477	0.0140691276400005	0.0495663133349629	0.0239239540401467	0.0720705620487455	0	0.00999383301449909	0.00763385774372315	0	0	0	0	0.851187480887957	0.635203464973907
TCGA-D3-A5GL-06A-11R-A27Q-07	0	0.016509093899574	0.067969250613801	0.0939958399097637	0	0.0521503961455151	0.00167095597403823	0.0765379931314214	0.0226429042425407	0	0.0211629427826513	0.00362122555850697	0.0433029857993345	0.309242327824372	0.0229377051962988	0.223415613022175	0	0.00570680142007741	0.0336922356033676	0	0.00544172887656207	0	0	0.267656271315882	0.986922744266139
TCGA-GN-A267-06A-21R-A18T-07	0.00561398869187603	0.0144347567927707	0.0363063216319236	0.307972135648456	0	0	0.0139123249631186	0.177759605966955	0.0926510645992134	0	0	0.00877000587546176	0.0126008612466155	0.101894407426839	0.0395635923260695	0.184699715830996	0	0	0	0	0.0038212189997055	0	0	0.501703766625087	0.86470197038095
TCGA-YG-AA3O-06A-11R-A38C-07	0.0634253852138795	0	0.0310761771972769	0.138078606417346	0	0.0500334748354391	0.00413982985872748	0.116135885464174	0.0523021166491563	0	0.0442033562772073	0	0	0.232331652928617	0.0427308839950335	0.223597374808405	0	0	0.0019452563547388	0	0	0	0	0.436779755911601	0.899205185971889
TCGA-EB-A4OZ-01A-12R-A266-07	0.00259690562823731	0	0.036285629891796	0.274307106056159	0	0.0213658071654531	0	0.0787518668760855	0.119669445236118	0	0.061680258656885	0.0402836260385413	0.0173055660258074	0.144559410512459	0.082801424143854	0.100791468796629	0	0	0.0196014849719757	0	0	0	0	0.759309798666814	0.704028473285377
TCGA-EE-A2MP-06A-11R-A18S-07	0.0103289942013932	0	0.0256195326475722	0.324781720326616	0	0	0	0.0785627096960039	0.0817468514183547	0	0	0.0311140954029758	0.0429105154512652	0.0917510115052684	0.0792927757347216	0.22947577119926	0.00289342652347602	0	0.001522595893093	0	0	0	0	0.613135236077637	0.801929139901254
TCGA-FS-A1ZB-06A-12R-A18S-07	0.0163603113599029	0.0161915880957427	0	0.0354940824411538	0.00769365776181479	0.0407689919195862	0	0.0462543535047946	0.049862485854454	0	0.0360840931010515	0.0100672843796051	0.0674372437556888	0.289871062028003	0.0386397919348161	0.249774644798703	0.0101400678162227	0	0.0800500543127996	0	0	0.005310286935662	0	0.609302898999407	0.80128305198067
TCGA-EE-A185-06A-11R-A18S-07	0.0150970110786487	0.0156144153506881	0.0891478244261447	0	0.00176415807298406	0	0	0.100995422375768	0.0708132847120897	0.0128932251229719	0.0748434608203771	0	0	0.404543782754787	0.00394089581701309	0.163688460034187	0	0	0	0.032716706410699	0	0.0139413530236432	0	0.239759834082758	1.01264630206466
TCGA-EE-A29D-06A-11R-A18T-07	0.0642437062359476	0	0.0406963311472617	0.0321930707418669	0	0.00751495842161467	0	0.0468761172111749	0.0269512364823244	0	0.00531974933411041	0.0152552376435352	0	0.455395852384851	0.0180164776112596	0.2511724333779	0	0	0.0363648294081538	0	0	0	0	0.418313591462693	0.925284673921542
TCGA-GF-A6C9-06A-11R-A311-07	0.140228492346054	0.0570648054788071	0.0211356921853745	0.0852032264765064	0	0.050543981918684	0.0139487404748266	0.0801935120434946	0.0337069757422418	0	0.0419495879890602	0	0	0.178849178392862	0.0654136407091913	0.200224241033602	0	0	0.0315379252092958	0	0	0	0	0.578018515139457	0.829308479353903
TCGA-BF-A5EP-01A-12R-A27Q-07	0.0639736838894194	0	0.114447866203739	0.0921973391394876	0	0.0223841348650838	0	0.0557657617425908	0.0425619766739445	0	0.045276759226807	0.00265806329076421	0	0.32066636376783	0.0107130886382929	0.208258885567462	0	0.00416340544576382	0.00836392099234541	0.00856875055646951	0	0	0	0.309458187263045	0.965937743695777
TCGA-DA-A1HY-06A-11R-A18T-07	0.0293701608241216	0	0.0539704087556697	0.0270668917472683	0	0.0216967947951132	0	0.0647048652933449	0.026403152361401	0	0.00933994768110342	0.00302548060295812	0	0.594798543253454	0.0135049072738613	0.124058151060094	0	0.0118351213407448	0.0178498706866242	0	0.00237570432424152	0	0	0.692708126509343	0.72244742758227
TCGA-DA-A1HW-06A-11R-A18U-07	0.0365374862250524	0	0.00707781494506131	0.334598159284703	0	0	0.0369742871504535	0.14223385277201	0.0511485673528157	0	0.052823443269966	0.00298302965941045	0.0140139508460934	0.058404151150528	0.101135015314251	0.131980030872905	0	0	0.0280439932538751	0	0.00204621790287456	0	0	0.654059605475287	0.773261163419448
TCGA-EE-A3J5-06A-11R-A20F-07	0.0202582824740293	0.0193381526534777	0.0426857272176585	0.223880353420584	0	0.0204366584660436	0.0122061835607625	0.128330190065061	0.0640202688455338	0	0.0538650679838786	0.00052212072704793	0.0239877266035862	0.119405338890476	0.0855775905021404	0.156175340071644	0.0104063933479143	0	0.0189046051701629	0	0	0	0	0.624355699909829	0.801546382156638
TCGA-FW-A3TU-06A-11R-A239-07	0.0070913633681217	0.0211656800831688	0.06753169745203	0.128155348731401	0	0	0	0.0613109850623062	0.0688546079777887	0	0.0276642344250888	0.00423705110512499	0.0107567020939499	0.526988762879663	0.0119736359077127	0.0448913117176585	0	0	0	0.0193786191959852	0	0	0	0.547898997383787	0.837239671769759
TCGA-HR-A2OH-06A-11R-A18U-07	0.0137960968322377	0	0.0138286124874725	0.269428344449124	0	0	0.0322267783468601	0.107192304774382	0.0780410258417527	0	0.106487786244368	0	0.0568908049206409	0.120368420558917	0.0996700512407837	0.0987042643720504	0.00336550993141052	0	0	0	0	0	0	0.739146993868174	0.719154012310543
TCGA-EB-A44P-01A-11R-A266-07	0.0433202680494316	0	0.0372459686456247	0.177085043280095	0	0	0	0.16018589307702	0.0770046399746464	0	0.0962264936978029	0	0.0178189640287338	0.13279106640866	0.0693214696318984	0.148028326439538	0	0.0125181781143916	0	0.0284536886521581	0	0	0	0.31272478875936	0.958315496347915
TCGA-XV-A9VZ-01A-11R-A38C-07	0.0015881119246369	0.00287595239112145	0.0109081248579092	0.0382179563123577	0	0.242347284002737	0	0.025506480216651	0.0248722096618656	0	0	0.0747669802930829	0	0.176260596583809	0.00899813465311254	0.077309887856618	0.00465824859159953	0.047436964537064	0.264253068117435	0	0	0	0	0.292525049976444	0.969500767899536
TCGA-D9-A1JW-06A-11R-A18S-07	0.0857062640994893	0	0.0281226308837457	0.199147894473976	0	0.00481291693969396	0.00447646411979966	0.0748941954090517	0.10608423446219	0	0.05865532281815	0	0.00805573113180611	0.200454337695726	0.0787440887748041	0.133579843876952	0	0	0.0172660753146158	0	0	0	0	0.674778548846237	0.770951990970233
TCGA-EE-A2M5-06A-12R-A18S-07	0.0132015720524054	0	0.00882835223655212	0.243287303760849	0	0	0.0838414843903788	0.0581044006940178	0.052016108460363	0	0.0985467040632223	0	0.0132859762705278	0.108249148023809	0.0671488668455279	0.14341294994369	0	0	0	0.0624483302570498	0	0.0476288030016064	0	0.613066373064757	0.804273952542113
TCGA-D3-A8GL-06A-11R-A37K-07	0.0759080814619717	0	0.175713549471169	0	0.00318657564419956	0	0.00275395545053496	0.0824032972251034	0.00606968231027596	0.0173272869473297	0.0195482584359364	0	0	0.35170583207564	0.0100374431042643	0.216797952278371	0	0	0.0385480855952038	0	0	0	0	0.328757885046837	0.960474110541812
TCGA-EE-A29E-06A-11R-A18T-07	0.0690888735479755	0	0.0126132957578402	0	0	0.0995803894819488	0	0.0898716727503382	0.0732068339252423	0	0.110112606397776	0	0	0.216990966711108	0.0308042795513448	0.220277774765966	0	0	0	0.0325798256754422	0	0.0448734814350179	0	0.267630111985341	0.9808012593208
TCGA-EE-A183-06A-11R-A18S-07	0.103532311804465	0.0938352685434364	0.00139791593427124	0.144129144003224	0.0254257096030086	0.032707838505384	0	0.0835143633217636	0.103832785337803	0	0.0236130775998714	0.021150763421077	0.0201505525341641	0.222238209602682	0.0156465223367819	0.0866528258495924	0	0	0.0221727116024749	0	0	0	0	0.742689100197859	0.730784768383915
TCGA-EE-A29A-06A-12R-A18U-07	0.103912128361707	0	0.0666010935916828	0.0186067773942882	0	0.0463903719007988	0	0.0429969668278454	0.0653403714678076	0.000897632726286052	0.0205244667693525	0	0	0.332585121764884	0.0263924065944988	0.221613032457924	0	0	0.0500211280660036	0	0	0.00411850207692124	0	0.334924600426252	0.954582295918544
TCGA-ER-A2NB-01A-12R-A18S-07	0.00366717594759687	0	0.00381520661187296	0.432049423032504	0	0	0.00569815360001722	0.074576252766296	0.0341260367701402	0	0.091734677286601	0.0193166223293395	0.0311993517819547	0.159077388565684	0.00750736957880888	0.0942992756380823	0.00711739457821299	0.0133243119037992	0.000960220222101115	0.0213858678227735	0	0.000145271564216197	0	0.385674841117072	0.934419481980171
TCGA-EE-A2GN-06A-11R-A18S-07	0.0566791651597117	0	0.0286498981575182	0.0173864733827079	0	0.0247093596572715	0.0013024656482433	0.0844180422333603	0.0362530800541572	0	0.0636259371407938	0	0	0.389492962539608	0.0719467839433484	0.202242509051447	0	0	0.0223235488657499	0.000969774166083112	0	0	0	0.586316512395388	0.811050650671397
TCGA-ER-A19W-06A-41R-A239-07	0.0387543642638056	0	0.00829716262554118	0.155378509060108	0	0.0459119309048188	0.0504193432745061	0.122050349841699	0.0298824844262822	0.00479250117518799	0.0674123364383923	0.0016221799704498	0.0608846767458625	0.108001376658571	0.112525909569862	0.158872640388671	0.000683542136178159	0	0.034510692520064	0	0	0	0	0.782051873615833	0.711171597346061
TCGA-ER-A19T-01A-11R-A18T-07	0.0560943534391665	0	0.0270940294147766	0	0.0554695439466013	0.258607049654091	0	0.0274406671688549	0.0851422478228767	0	0.0588593527241712	0.05133085437827	0.0231920632226402	0.112391113033609	0.0044264105590955	0.213991328103035	0	0.00398437078336914	0.0127392726980073	0	0.00923734305143559	0	0	0.151640661680825	1.03092816882761
TCGA-EB-A42Y-01A-12R-A24X-07	0.00117481250845162	0	0.0727519104866303	0.103977563301685	0	0.0161942514062484	0.0395556450680413	0.0927676971341048	0.0213992192926342	0	0.0591783068922647	0	0.0363273409504189	0.153590507642501	0.0381184702734859	0.35410748695991	0.000313089067498893	0	0.00806641559929048	0	0	0.00247728341683442	0	0.432857721438196	0.901113278134277
TCGA-DA-A95V-06A-11R-A37K-07	0.0387834818273675	0.000970760257955803	0.0770447035997389	0.224035661595349	0	0	0	0.061781080966026	0.10154641092428	0	0.0671586229158023	0	0	0.236071564796393	0.0610155702324381	0.118505550348487	0	0	0.0130865925361636	0	0	0	0	0.643114595742824	0.787707259590632
TCGA-BF-AAP2-01A-11R-A40A-07	0.0197797795090387	0.0202826397476228	0.0174850899049878	0.134732929705391	0	0.115985137074126	0	0.0833737224295928	0.0886439451060919	0	0.0446194081181068	0.0278145008416915	0.0512047512201593	0.0610550248982864	0.0802238099239535	0.203711394252117	0.0101773600196983	0	0.0409105072491355	0	0	0	0	0.493275494282796	0.871280283172284
TCGA-DA-A3F8-06A-11R-A20F-07	0.0329173537525761	0	0.0109672061488388	0.37494320889986	0	0	0.0631660683433518	0.104108929586923	0.0721450523525455	0	0.080085181043787	0	0.0397730264850097	0.0161815344334692	0.0803764154096258	0.106656945121254	0.0109339728371768	0	0	0	0.00604447573298906	0.00170062985259314	0	0.724681095825777	0.720068174099446
TCGA-EE-A3AH-06A-11R-A18S-07	0.0626469821030585	0.0280988434574085	0.0388601300353177	0	0	0.100089091117213	0	0.121917497539812	0.0213923660773621	0	0.0144696410882903	0.0215085971923302	0.0538296399025735	0.257380923946896	0.0488500833579869	0.182136194732919	0.00525223800345334	0	0.0418202383559436	0	0.000264857773015994	0.00148267531641929	0	0.306937331730995	0.960754045594145
TCGA-BF-A1PZ-01A-11R-A18S-07	0.0518783214830157	0	0.00406473817616403	0.190517798612729	0	0	0.0357651385817571	0.154719474148714	0.0686642177382254	0	0.0819370785031325	0.00615222916118676	0.0304484881836649	0.0785089803342108	0.0607051716757043	0.210632701885604	0	0.00749257605347526	0.0155119251065365	0	0	0.00300116035587899	0	0.29084498346538	0.968050908081549
TCGA-EE-A2MD-06A-11R-A18T-07	0.112806071736341	0	0.0608239288085781	0.0952572921946418	0	0.0156387293088985	0.00433967342945676	0.198141328367046	0.00654452666635488	0.0183849304383755	0.0061361627564528	0	0	0.244967287273753	0.0687645610015111	0.144379957728146	0	0	0.0238155502904458	0	0	0	0	0.580464057294533	0.825250915028218
TCGA-FR-A8YD-06A-11R-A37K-07	0.0173283907347617	0.0106319513996014	0.0185065505927179	0.0997584430989148	0	0	0	0.0547193086605943	0.0842841522696076	0	0.0235367646906389	0.0093459824190177	0	0.510893750940711	0.0209399596593537	0.116795269840417	0	0	0.0332594756936644	0	0	0	0	0.667130658559609	0.748701608745149
TCGA-BF-AAOU-01A-12R-A39D-07	0.00952773246525358	0.00619556653367404	0.133284161111011	0.0803944970529586	0	0	0.00633438814315009	0.19908325188962	0.0172279935306956	0.0405971934383103	0	0	0.011729953198044	0.238000958699913	0.0032217887010006	0.18193172106027	0	0.0464997865064461	0.00418983624507624	0.00936257914838229	0	0.0124185922761945	0	0.517235153578878	0.859121844218237
TCGA-D3-A1Q3-06A-11R-A18T-07	0.117787866386678	0	9.6419782325026e-05	0.136562103914799	0.00728781435163597	0.137251225640391	0.0165620256492784	0.0837768320998262	0.0804584842210101	0	0.033922428247904	0	0.0205062163693959	0.111007528592125	0.0659760703971233	0.15634396796333	0.00196208753871453	0	0.0304989288454632	0	0	0	0	0.634104070389242	0.797861007960104
TCGA-EE-A29M-06A-11R-A18T-07	0.0652542326752217	0.0413634920293948	0.00263406405409658	0.139630783169756	0.00963452506850579	0.0200639706712215	0.0260278275416849	0.0838583902323263	0.0172643732423124	0	0.129434728206276	0.00658240159435682	0.015207023201533	0.148243875035575	0.0976601750461934	0.132361236767503	0.0186355793348618	0	0.0461433221291815	0	0	0	0	0.595481188887608	0.816974484385535
TCGA-D3-A2JG-06A-11R-A18T-07	0.0378643289158885	0	0.0799039439534629	0.110982959407439	0	0.111027530426131	0.0210345597147372	0.0577631112157932	0.0643140368424748	0	0.0317581796133397	0	0.0479704631138115	0.140490552404505	0.0501138258432534	0.190038381444259	0	0.000406785965884752	0.0539648531182617	0.00236648802075843	0	0	0	0.204367848903378	0.99732700957209
TCGA-EE-A2MS-06A-11R-A18S-07	0.0537916253415412	0	0.100310012823106	0.277985436671203	0	0.026627666053829	0	0.084355843740259	0.0546293632765126	0	0	0.013124971801592	0.0299698309087324	0.00305348037442006	0.064061743895231	0.29138592112733	0	0	0.000704103986244473	0	0	0	0	0.426773467756306	0.903574960846245
TCGA-GN-A265-06A-21R-A18T-07	0.0330827479912872	0.00547626457405589	0.0295828674333677	0.0617988225800975	0	0.130608969298862	0.0132459248020467	0.0748890967394168	0.0465300912251359	0	0.0486954889929905	0	0.000374512823218738	0.174218024321919	0.101915301514879	0.261521686848362	0	0	0.0149541219203526	0	0	0.0031060789340081	0	0.832787524807867	0.669524653254988
TCGA-D9-A149-06A-11R-A18S-07	0.0526665922075456	0.00613486953294617	0	0.139884266911936	0	0.0664432669620899	0.0146721338678184	0.107916099686598	0.014153428791141	0	0.0835727338116318	0.00867804790270261	0.0320410426766631	0.157525692599417	0.114028722507344	0.182983517462995	0	0	0.0192995850791707	0	0	0	0	0.682938103348369	0.763259464580609
TCGA-EB-A553-01A-12R-A27Q-07	0.0537915383094685	0	0.0559746910512612	0.167072600996437	0.0172419788225357	0.00928741977638309	0.00117384824581886	0.0528908126857911	0.0540073105885313	0	0.0867986279348089	0	0.00687841999664398	0.325262605519655	0.0496056757989446	0.095745982306253	0	0	0.0242684879674681	0	0	0	0	0.647007784564681	0.780511778167051
TCGA-ER-A193-06A-12R-A18S-07	0.0455172044491449	0	0.0120604629800682	0.190409580519495	0	0	0.0384125216120384	0.0877723063704844	0.0485092782496041	0	0.0383949666080394	0	0	0.288253368652641	0.0922844329215799	0.132403069950086	0	0	0.0259828076868186	0	0	0	0	0.715960419504857	0.736747709225072
TCGA-D3-A2JP-06A-11R-A18S-07	0.00983522124731645	0	0.0327888536746317	0.287526789719152	0	0.0165699004070868	0.0390434304152071	0.0812908717737965	0.0458017217580734	0.0495966504562525	0.00824251721135328	0	0.0189355360543808	0.0397077778879518	0.112931382272611	0.227524668911531	0.00360305149947057	0	0.0266016267111851	0	0	0	0	0.687186974175243	0.758798230800826
TCGA-YG-AA3P-06A-11R-A38C-07	0.00867962372339164	0.0255743956688394	0.0326711541201317	0.0900390288808416	0	0.0928556339147035	0	0.118061264383621	0.0473496540719605	0	0.0342513741316722	0	0.0264507989080334	0.1291845542715	0.061604473272	0.297576863600923	0	0	0.0357011810523816	0	0	0	0	0.273745146385385	0.974139452603508
TCGA-FS-A1ZJ-06A-12R-A18S-07	0.0322162525375265	0	0.0174373643892742	0.186829325010051	0	0.0373509129051531	0.0421247704687458	0.099988250708312	0.0622453374364688	0	0.0867168312280769	0	0.013064808348526	0.0151530363250741	0.0911352687224166	0.298414618540026	0.0115859477454872	0	0	0.00573727563486159	0	0	0	0.464088624426728	0.8849926986066
TCGA-BF-AAP7-01A-11R-A40A-07	0.0163473719387704	0	0.0214762860864531	0.315991486423946	0	0	0	0.104079746651685	0.0653896967375088	0	0.10097852316688	0.0168319275009778	0.0506655975150536	0.0598254605451327	0.0496178849864555	0.180912361644636	0.00185966837284821	0	0.0125990119061982	0.00342497652345454	0	0	0	0.620623394952285	0.794776009114123
TCGA-EE-A2ME-06A-11R-A18T-07	0.0675158071837485	0.0659220584548245	0	0.16096237589026	0.0322799687665789	0.0723887387625268	0.0247484133407504	0.0694878945589199	0.0561262820095028	0.0342362667031368	0.0262899789680124	0	0.00443428788351038	0.178314129665953	0.115622803922272	0.0916709938900041	0	0	0	0	0	0	0	0.880792316644797	0.628034852186871
TCGA-EE-A2M7-06A-11R-A18U-07	0.096180930704742	0.193174075446177	0	0.0877895446519892	0.0149734682883369	0.117867644949389	0	0.0986029488441283	0.077150698273827	0	0.0355095110312221	0	0.0160655957143386	0.0941173390014819	0.0204871526578306	0.134349571969078	0	0.00887009506548424	0.00486142340197539	0	0	0	0	0.682140695312303	0.76912720656793
TCGA-D9-A148-06A-11R-A18S-07	0.0210240216811685	0.0144216348392357	0.0154951586003664	0.117797526229605	0	0	0.0100459314492689	0.12206933293927	0.0552512198134145	0	0.0497731222794057	0	0	0.380280077916625	0.081179167075202	0.110508357859939	0	0	0.0221544493164997	0	0	0	0	0.621378622779496	0.790095869578428
